id,user_id,order_date,status,payment_method,total_amount
3697,300,2024-08-01 17:43:18.327617,delivered,credit,13461
3698,373,2025-01-13 00:49:40.503277,delivered,credit,137102
3699,645,2024-09-20 17:17:31.023384,cancelled,sbp,115351
3700,807,2025-06-08 06:59:36.619177,paid,card,41268
3701,868,2026-02-09 15:13:06.212200,delivered,credit,32303
3702,740,2024-12-29 06:11:11.333055,paid,sbp,111237
3703,673,2024-10-14 09:44:23.563938,delivered,card,66718
3704,815,2025-06-28 17:53:34.494812,delivered,card,72339
3705,100,2025-04-24 00:05:52.671723,delivered,credit,184853
3706,76,2025-07-20 13:10:20.449454,delivered,credit,131863
3707,771,2026-01-23 04:24:41.868588,paid,sbp,92769
3708,303,2026-02-07 04:21:27.697716,cancelled,sbp,89680
3709,807,2024-07-18 20:34:25.326442,delivered,credit,70612
3710,582,2024-09-23 11:25:41.263307,delivered,credit,12370
3711,780,2024-08-15 13:09:24.548635,paid,card,139781
3712,296,2024-11-26 09:37:44.827015,paid,card,100216
3713,578,2024-08-21 07:13:48.928707,delivered,credit,79341
3714,315,2025-02-05 23:53:03.565758,cancelled,card,151803
3715,650,2024-11-07 21:56:23.506557,delivered,sbp,189929
3716,451,2025-07-17 16:14:39.308539,cancelled,sbp,43485
3717,762,2026-02-19 23:38:29.336185,cancelled,card,41410
3718,623,2025-05-02 19:38:45.877760,delivered,sbp,70451
3719,653,2026-04-17 06:10:14.642393,paid,card,58485
3720,598,2026-02-12 04:24:34.338623,delivered,card,156153
3721,13,2026-04-12 08:50:25.551548,delivered,sbp,192042
3722,521,2025-05-18 01:43:12.056672,cancelled,credit,109389
3723,489,2025-09-19 17:17:38.945301,cancelled,card,93233
3724,660,2026-03-03 04:16:40.012674,paid,credit,134359
3725,322,2025-12-20 20:59:44.409079,cancelled,sbp,102084
3726,887,2025-08-19 23:58:38.175806,delivered,credit,47334
3727,892,2026-01-10 11:46:52.104972,cancelled,sbp,48976
3728,496,2025-11-20 20:34:24.561052,delivered,card,178307
3729,970,2026-06-04 18:27:14.006844,paid,sbp,61936
3730,317,2026-02-28 08:13:51.309309,paid,card,42344
3731,285,2025-06-30 18:14:47.661583,cancelled,credit,34350
3732,666,2025-04-28 19:58:51.733592,paid,sbp,133754
3733,471,2024-12-17 11:31:16.417032,cancelled,credit,6198
3734,861,2025-03-16 14:37:56.616685,cancelled,credit,62866
3735,760,2026-02-23 21:11:41.959991,paid,sbp,177127
3736,34,2024-09-08 00:48:37.888443,delivered,credit,28910
3737,975,2025-09-08 01:05:04.136559,delivered,credit,20615
3738,278,2025-02-27 20:22:26.925905,cancelled,credit,197316
3739,551,2025-07-18 04:53:26.136571,paid,card,120082
3740,581,2025-02-06 23:29:20.807549,cancelled,card,67144
3741,263,2025-06-27 16:57:48.213460,cancelled,card,183800
3742,959,2026-02-07 07:55:21.265633,cancelled,card,62857
3743,707,2026-01-28 09:24:38.535780,cancelled,sbp,49512
3744,42,2024-08-03 06:18:45.256738,cancelled,sbp,147697
3745,285,2025-05-14 01:57:27.789440,paid,credit,52811
3746,751,2025-04-12 10:25:41.625314,paid,card,139985
3747,311,2025-01-20 01:36:20.135126,paid,card,62660
3748,250,2024-10-18 11:09:47.739151,cancelled,credit,128116
3749,476,2025-04-07 12:29:44.449353,paid,credit,16391
3750,327,2026-02-17 19:30:21.178269,cancelled,card,54491
3751,490,2024-07-22 05:44:43.120263,paid,sbp,24859
3752,488,2026-07-05 11:04:53.975219,paid,card,145178
3753,604,2025-02-17 08:59:27.396044,paid,credit,130724
3754,308,2025-01-18 12:28:06.174953,cancelled,card,155492
3755,441,2026-04-23 12:36:46.819635,paid,credit,119035
3756,797,2024-08-21 23:47:06.493833,cancelled,card,157386
3757,826,2026-02-12 22:09:26.976233,cancelled,credit,122604
3758,1,2024-09-14 14:59:39.508429,delivered,sbp,160641
3759,278,2025-03-15 04:16:25.943388,delivered,credit,49276
3760,337,2025-08-08 15:42:35.012711,cancelled,sbp,137794
3761,291,2025-01-15 12:33:57.471104,cancelled,sbp,72258
3762,889,2026-01-27 17:57:36.022081,cancelled,card,92428
3763,282,2025-02-21 17:16:35.631706,cancelled,credit,134874
3764,317,2026-05-20 00:24:54.990701,cancelled,sbp,32221
3765,775,2025-08-08 05:17:40.987512,paid,sbp,4708
3766,327,2025-10-29 17:24:17.551201,cancelled,sbp,132967
3767,168,2025-02-18 07:13:53.712246,paid,card,116250
3768,690,2025-01-03 14:35:08.669264,delivered,card,119181
3769,351,2024-10-22 20:16:36.814662,cancelled,credit,144188
3770,843,2025-08-08 09:33:25.123576,paid,card,31498
3771,782,2024-09-20 01:51:09.360689,paid,card,83530
3772,514,2025-08-20 15:25:23.624875,delivered,sbp,142041
3773,484,2024-07-12 02:34:28.687454,paid,credit,81659
3774,950,2025-05-17 19:27:21.393698,cancelled,card,152686
3775,689,2025-05-08 13:49:42.613485,paid,sbp,43996
3776,197,2025-03-04 21:52:20.594116,delivered,card,44403
3777,625,2025-10-30 22:07:23.615981,cancelled,card,88375
3778,980,2024-09-23 06:15:07.874872,cancelled,sbp,174308
3779,610,2025-07-01 20:26:00.821118,delivered,credit,73617
3780,235,2025-07-02 22:37:50.658644,delivered,sbp,82591
3781,380,2026-04-05 13:33:58.727571,paid,sbp,90483
3782,745,2024-12-23 03:30:27.925277,delivered,credit,85666
3783,461,2025-08-05 05:35:28.605500,delivered,sbp,150662
3784,403,2025-03-25 19:31:24.197232,delivered,card,108927
3785,57,2025-12-04 20:06:09.091609,delivered,sbp,172290
3786,825,2025-12-05 04:11:02.196365,paid,sbp,74881
3787,20,2026-02-03 16:47:00.571216,cancelled,card,57685
3788,678,2025-08-03 03:40:07.247763,cancelled,sbp,80279
3789,853,2025-04-20 04:27:34.857177,delivered,card,87369
3790,438,2025-11-25 13:53:19.394660,delivered,sbp,149294
3791,574,2024-12-14 16:01:08.391606,cancelled,card,59355
3792,633,2025-08-21 21:46:38.173287,cancelled,sbp,74817
3793,110,2026-01-24 03:21:24.380522,paid,card,45052
3794,334,2024-07-20 18:42:54.098665,cancelled,sbp,192075
3795,608,2025-05-01 01:33:51.725235,delivered,card,175862
3796,400,2025-03-25 02:03:52.326448,cancelled,credit,130674
3797,256,2025-10-18 07:06:53.685328,delivered,credit,156646
3798,385,2026-03-14 08:13:08.221560,paid,card,17710
3799,655,2025-11-08 06:08:49.817143,delivered,sbp,144006
3800,379,2025-09-28 05:10:10.718739,delivered,sbp,32106
3801,484,2024-11-29 23:23:10.650556,paid,credit,22395
3802,333,2025-10-09 14:53:48.589663,cancelled,sbp,42786
3803,895,2025-02-14 20:16:51.333358,paid,credit,81343
3804,588,2024-08-29 18:41:25.873583,paid,credit,26070
3805,449,2025-07-09 10:15:38.246331,paid,sbp,153138
3806,560,2025-11-07 08:44:35.288942,cancelled,sbp,148928
3807,544,2025-06-06 11:21:54.785828,delivered,credit,8728
3808,144,2025-11-30 14:31:44.837240,paid,credit,189489
3809,757,2025-06-02 15:43:12.740973,delivered,sbp,119874
3810,766,2025-04-26 16:07:26.693686,paid,card,87218
3811,480,2026-06-14 21:45:13.372604,paid,sbp,97949
3812,342,2025-11-11 16:40:03.386216,paid,credit,187565
3813,266,2025-10-02 18:33:54.372465,delivered,credit,198992
3814,956,2026-01-31 06:19:49.978562,paid,card,34245
3815,658,2024-08-18 21:47:24.110491,delivered,sbp,106889
3816,826,2025-05-27 06:06:09.842125,delivered,card,141516
3817,62,2025-02-23 11:08:43.686451,cancelled,sbp,7247
3818,580,2026-03-10 14:25:05.819689,delivered,card,135176
3819,895,2026-04-29 06:16:14.169617,delivered,credit,131977
3820,290,2025-12-15 05:06:43.984504,cancelled,sbp,169297
3821,69,2025-05-25 05:07:24.652420,cancelled,card,151191
3822,95,2025-03-03 05:24:40.018218,cancelled,card,142398
3823,163,2026-05-17 08:39:31.237158,cancelled,card,153451
3824,945,2025-03-25 23:57:12.539457,delivered,credit,173439
3825,196,2026-06-26 00:43:42.994910,paid,credit,115970
3826,838,2024-08-01 14:58:44.045291,delivered,sbp,121302
3827,911,2025-08-20 01:23:30.385427,cancelled,card,173509
3828,339,2025-12-18 19:50:09.890021,paid,card,172827
3829,590,2025-12-23 10:15:49.592245,delivered,sbp,141337
3830,800,2024-07-26 15:31:43.612919,cancelled,credit,116350
3831,911,2024-08-31 02:48:58.939894,paid,sbp,153664
3832,301,2026-01-22 03:08:44.757096,paid,credit,105222
3833,20,2025-08-23 15:37:32.190413,paid,card,87511
3834,438,2026-02-12 23:04:43.688300,paid,sbp,61429
3835,599,2026-02-27 06:02:48.783440,cancelled,sbp,142556
3836,469,2024-11-17 00:09:49.412506,cancelled,credit,55515
3837,789,2024-10-19 01:30:59.101597,cancelled,sbp,190407
3838,889,2025-12-06 17:26:49.000189,cancelled,card,52505
3839,792,2025-03-03 23:09:11.266840,paid,card,83866
3840,186,2025-04-18 10:01:47.283807,paid,card,142833
3841,617,2025-01-15 16:03:19.309881,paid,card,144577
3842,357,2026-04-04 19:22:36.383342,paid,sbp,85663
3843,951,2024-10-28 08:13:20.374043,paid,credit,57737
3844,207,2026-05-03 16:40:23.556357,delivered,card,114223
3845,278,2026-01-16 00:40:02.650137,paid,card,96151
3846,28,2025-04-21 04:05:53.790856,paid,sbp,35272
3847,855,2024-09-09 15:15:36.788358,delivered,card,119379
3848,889,2025-10-18 05:04:34.325953,cancelled,credit,57679
3849,390,2025-05-27 14:35:18.725096,paid,sbp,117962
3850,409,2026-04-14 11:45:16.492369,paid,card,102747
3851,605,2025-06-30 20:23:21.681030,paid,card,48900
3852,519,2024-07-24 19:03:12.008385,cancelled,credit,138396
3853,125,2025-04-22 22:14:23.671711,paid,card,34551
3854,964,2025-10-30 02:09:09.957015,delivered,credit,161557
3855,367,2025-09-16 14:57:12.983944,cancelled,sbp,111823
3856,196,2026-06-04 11:06:08.090370,paid,card,135883
3857,369,2024-11-18 18:08:38.971652,delivered,sbp,136361
3858,115,2025-01-16 17:43:59.667790,delivered,card,4902
3859,390,2025-03-08 18:04:29.732126,delivered,sbp,29231
3860,364,2025-05-27 15:10:51.143791,delivered,sbp,20119
3861,445,2026-05-16 14:57:21.405284,cancelled,sbp,63125
3862,719,2026-04-19 05:34:27.271119,paid,credit,171711
3863,830,2025-08-22 10:23:53.392311,delivered,sbp,7154
3864,975,2025-08-25 18:51:12.031803,delivered,credit,172701
3865,919,2025-10-20 08:57:19.818360,delivered,card,39893
3866,868,2025-09-14 06:26:51.060220,paid,card,151001
3867,10,2024-12-10 17:56:49.442417,paid,credit,43831
3868,144,2026-03-11 09:45:05.034758,cancelled,sbp,13221
3869,63,2026-04-16 08:26:15.330344,cancelled,card,196947
3870,677,2025-12-17 01:54:09.697801,delivered,sbp,164888
3871,425,2025-01-28 16:44:41.950242,paid,sbp,48198
3872,179,2024-09-19 05:14:32.337599,cancelled,card,197502
3873,829,2025-03-21 21:11:59.820204,cancelled,card,98700
3874,901,2026-01-11 12:25:44.029954,paid,card,10859
3875,510,2024-12-11 07:04:26.659121,paid,sbp,108815
3876,641,2026-06-22 14:02:51.312817,delivered,sbp,166030
3877,329,2026-04-23 17:12:21.089608,paid,card,89922
3878,30,2026-07-04 03:02:00.033274,delivered,card,195662
3879,893,2025-06-24 03:52:17.395693,paid,sbp,15189
3880,553,2026-05-11 01:54:13.118056,delivered,credit,192404
3881,538,2025-01-21 19:49:00.048093,paid,card,29244
3882,16,2025-07-21 18:35:20.888471,delivered,card,27149
3883,430,2025-10-30 11:44:36.799930,paid,card,127699
3884,476,2026-05-03 14:40:16.143401,delivered,credit,118452
3885,138,2026-02-24 06:11:38.554426,cancelled,credit,3189
3886,319,2025-03-31 07:03:54.797092,delivered,sbp,70334
3887,132,2026-05-28 20:54:42.743318,delivered,credit,144554
3888,375,2024-12-16 00:15:05.513615,cancelled,credit,190777
3889,99,2025-02-15 22:33:58.529113,delivered,sbp,199272
3890,852,2025-11-19 06:38:27.604374,cancelled,card,35986
3891,225,2024-11-05 22:23:29.430875,cancelled,card,40380
3892,231,2025-08-13 14:39:17.217856,cancelled,card,197821
3893,98,2024-11-08 12:55:12.981634,cancelled,sbp,77003
3894,909,2025-09-17 22:14:58.639896,cancelled,card,68478
3895,232,2025-11-20 18:06:23.558132,delivered,card,194373
3896,676,2026-02-06 18:26:26.811923,delivered,sbp,189242
3897,998,2025-11-03 21:04:12.148240,delivered,credit,157870
3898,533,2026-04-25 05:50:20.332325,cancelled,credit,72920
3899,779,2026-04-01 07:50:45.849477,paid,sbp,113630
3900,384,2025-11-06 07:58:47.665051,cancelled,card,154877
3901,755,2026-01-21 18:34:38.913270,paid,credit,103933
3902,648,2025-08-05 06:14:21.422483,paid,card,50755
3903,15,2025-12-02 08:12:20.835875,paid,credit,11942
3904,856,2025-10-08 22:51:34.520307,paid,card,107009
3905,331,2024-09-10 16:38:36.641133,paid,credit,129032
3906,496,2025-06-28 11:04:16.313955,delivered,card,167813
3907,891,2024-07-24 14:48:27.832730,cancelled,sbp,121516
3908,220,2025-03-07 17:14:49.406406,delivered,credit,71892
3909,559,2024-11-04 20:02:54.709814,delivered,card,198286
3910,287,2026-04-13 07:26:21.401197,cancelled,credit,91434
3911,346,2024-12-15 09:54:13.848288,paid,sbp,92386
3912,827,2025-08-17 03:22:20.084492,delivered,credit,122620
3913,680,2025-06-13 17:09:52.109604,paid,credit,92751
3914,782,2025-06-20 05:21:12.492574,cancelled,sbp,19545
3915,801,2025-10-24 06:59:46.686190,delivered,sbp,171373
3916,27,2026-03-21 02:57:46.793458,cancelled,card,27794
3917,233,2024-09-27 17:19:21.936337,delivered,card,34530
3918,564,2024-09-07 21:46:54.705306,cancelled,sbp,36108
3919,895,2025-10-11 00:33:05.383206,delivered,sbp,121637
3920,447,2025-11-29 20:12:15.462424,cancelled,card,135310
3921,187,2026-02-19 20:52:06.566255,delivered,credit,54086
3922,146,2024-11-18 20:00:22.818958,cancelled,card,7382
3923,204,2026-02-02 04:48:24.212905,cancelled,credit,95782
3924,539,2026-03-03 06:03:49.913188,cancelled,card,150556
3925,881,2024-10-24 17:22:54.500089,cancelled,credit,15319
3926,820,2025-02-17 17:55:52.119378,cancelled,sbp,144415
3927,236,2024-07-10 06:59:12.847288,cancelled,credit,46713
3928,384,2025-08-11 08:57:50.216103,paid,card,181361
3929,170,2025-08-04 20:20:44.330221,cancelled,credit,165053
3930,232,2026-04-15 01:26:01.526548,cancelled,card,144773
3931,965,2025-11-25 08:29:48.164213,cancelled,sbp,56004
3932,286,2025-06-21 15:48:40.330631,paid,sbp,80724
3933,400,2025-02-06 12:42:25.289422,cancelled,sbp,127923
3934,480,2024-07-20 15:33:50.538491,delivered,card,192149
3935,961,2026-06-19 04:54:40.179797,delivered,card,22626
3936,258,2025-04-19 06:35:38.481264,cancelled,credit,178143
3937,320,2026-04-23 08:46:36.354693,paid,credit,163725
3938,609,2026-02-21 06:36:07.872988,paid,card,110577
3939,144,2024-08-24 22:33:46.332911,paid,sbp,45009
3940,783,2024-11-26 16:05:52.249671,paid,sbp,44797
3941,662,2025-09-02 10:06:38.765319,delivered,sbp,158036
3942,199,2026-01-27 10:41:25.713601,paid,sbp,21489
3943,232,2025-10-28 22:59:33.911649,delivered,card,108235
3944,127,2025-10-17 18:16:23.699068,cancelled,credit,156597
3945,968,2025-03-15 02:26:27.856979,cancelled,card,56957
3946,455,2024-12-17 03:22:54.184192,paid,credit,75212
3947,779,2025-05-24 10:15:31.291777,delivered,card,169921
3948,121,2024-09-11 20:59:44.725168,cancelled,sbp,140426
3949,106,2025-01-20 23:45:14.651781,cancelled,credit,126498
3950,238,2026-05-21 12:53:16.463385,cancelled,sbp,81334
3951,842,2025-09-22 10:23:54.431719,paid,credit,197749
3952,625,2026-01-31 09:02:06.301448,delivered,card,21455
3953,902,2024-10-11 22:32:12.931049,cancelled,sbp,74330
3954,973,2025-08-20 10:45:17.822739,paid,sbp,69965
3955,116,2024-12-20 07:08:15.068852,cancelled,sbp,114649
3956,600,2026-01-29 06:54:15.316413,paid,credit,184256
3957,887,2024-08-05 11:37:46.649768,delivered,sbp,61886
3958,536,2025-05-15 04:02:07.943421,paid,card,194826
3959,618,2025-07-03 06:55:58.552920,cancelled,sbp,66253
3960,891,2025-10-07 10:34:48.400057,cancelled,sbp,186919
3961,987,2024-10-15 22:38:10.584771,delivered,sbp,17851
3962,654,2025-04-27 15:24:54.332356,paid,sbp,192805
3963,751,2026-07-05 03:10:43.955035,delivered,sbp,170841
3964,521,2025-04-12 18:39:51.935525,delivered,sbp,177844
3965,857,2026-01-09 13:08:13.190534,delivered,sbp,24782
3966,14,2024-08-27 05:43:07.310619,paid,credit,130283
3967,249,2025-06-07 02:22:27.320393,cancelled,sbp,61035
3968,606,2025-06-11 11:13:03.055237,delivered,credit,72665
3969,107,2025-12-19 21:07:47.671412,cancelled,sbp,149976
3970,622,2024-07-08 16:22:01.950162,cancelled,sbp,162023
3971,532,2024-07-19 14:37:02.876386,cancelled,sbp,14036
3972,617,2026-06-30 23:37:19.417081,paid,credit,171474
3973,977,2026-06-23 21:55:41.810496,paid,credit,27881
3974,121,2025-03-26 00:19:35.068272,paid,sbp,155075
3975,689,2024-10-20 14:02:45.945427,cancelled,credit,113580
3976,835,2025-03-21 07:44:35.711812,delivered,credit,198116
3977,41,2026-06-16 15:07:26.482615,delivered,credit,118407
3978,873,2025-08-01 17:44:04.128170,delivered,credit,140039
3979,39,2026-03-14 06:19:55.404055,delivered,credit,198136
3980,797,2025-04-17 21:42:24.902681,delivered,credit,9721
3981,222,2024-08-16 14:27:49.726479,cancelled,card,9329
3982,646,2025-07-18 21:43:27.084621,delivered,card,79618
3983,943,2025-09-23 12:03:46.668380,delivered,card,194118
3984,468,2025-03-13 22:13:19.448897,delivered,sbp,182047
3985,353,2024-09-01 08:26:41.868656,delivered,card,75517
3986,457,2025-02-11 17:13:46.146772,paid,sbp,123115
3987,716,2025-04-11 05:46:53.029124,cancelled,sbp,45098
3988,215,2025-07-27 20:57:32.563089,cancelled,credit,172944
3989,330,2024-11-28 18:54:53.037496,cancelled,sbp,94367
3990,800,2025-08-16 03:12:27.623480,paid,sbp,26296
3991,342,2024-07-15 06:29:27.465371,delivered,credit,144095
3992,758,2025-10-27 07:24:21.613188,paid,sbp,83172
3993,104,2025-02-22 03:44:19.504499,cancelled,card,170628
3994,416,2025-08-06 11:55:19.134186,delivered,credit,133336
3995,655,2026-06-25 18:43:47.724350,paid,sbp,55992
3996,272,2026-03-20 00:08:35.316843,cancelled,sbp,94906
3997,346,2026-06-30 21:54:46.556081,delivered,sbp,44737
3998,983,2025-03-29 03:30:55.534569,paid,sbp,7175
3999,115,2025-07-30 23:35:51.766101,paid,credit,84402
4000,931,2026-02-20 21:50:51.676978,cancelled,credit,171377
4001,574,2025-10-01 15:03:40.245115,delivered,credit,144100
4002,183,2025-11-23 15:37:14.635547,delivered,credit,185356
4003,78,2025-01-31 15:11:04.425524,paid,card,26735
4004,729,2026-04-01 00:19:24.738016,cancelled,credit,109073
4005,873,2026-02-17 06:12:17.077920,delivered,card,190665
4006,349,2025-06-09 01:42:30.664770,cancelled,sbp,107007
4007,137,2024-12-30 18:17:15.456511,delivered,card,196012
4008,835,2025-12-18 20:08:34.768659,delivered,credit,152450
4009,995,2026-03-21 19:37:17.392614,paid,sbp,61936
4010,454,2026-06-04 19:00:59.634670,paid,card,146651
4011,159,2026-03-06 19:41:21.273664,cancelled,sbp,9909
4012,507,2025-02-20 06:31:56.315218,paid,credit,60403
4013,252,2025-03-03 00:50:02.448258,paid,sbp,172841
4014,832,2025-08-01 04:29:37.735858,paid,card,6255
4015,304,2025-06-05 07:42:58.298312,paid,card,163489
4016,495,2025-05-04 15:06:19.934198,delivered,sbp,148836
4017,565,2026-02-07 09:32:56.160239,cancelled,card,111088
4018,191,2026-04-25 08:54:45.514254,cancelled,credit,107757
4019,643,2026-02-23 03:00:01.447886,cancelled,sbp,198767
4020,268,2025-02-23 17:43:44.818690,cancelled,sbp,72089
4021,442,2024-11-13 20:52:30.516942,delivered,sbp,64526
4022,328,2025-03-05 13:42:05.236715,cancelled,sbp,23195
4023,982,2026-06-02 10:37:48.284905,cancelled,card,87321
4024,881,2024-11-17 15:35:49.723825,cancelled,card,144105
4025,593,2026-03-28 23:38:46.126561,paid,card,136025
4026,726,2026-02-17 00:23:59.750770,delivered,credit,85178
4027,108,2025-01-07 14:44:34.758117,cancelled,card,191771
4028,357,2024-07-31 09:46:23.285587,cancelled,credit,172073
4029,1000,2025-01-26 00:54:09.904861,cancelled,card,124972
4030,276,2024-12-04 13:44:28.440212,cancelled,card,123648
4031,634,2025-04-08 20:08:40.928822,delivered,sbp,157943
4032,447,2026-01-13 22:21:46.500630,paid,card,8797
4033,574,2026-04-16 17:26:28.650920,delivered,credit,173466
4034,59,2026-03-07 02:49:51.446499,delivered,sbp,188154
4035,152,2025-06-07 14:33:56.169193,paid,credit,95907
4036,67,2024-08-26 02:54:25.222809,cancelled,sbp,152357
4037,259,2025-03-03 04:06:20.163200,cancelled,card,190069
4038,613,2025-05-13 05:38:48.767343,delivered,sbp,187606
4039,783,2025-09-22 17:16:40.314280,paid,sbp,59414
4040,678,2025-06-26 09:47:16.280498,delivered,sbp,144137
4041,714,2025-08-27 03:06:41.809910,cancelled,sbp,89647
4042,239,2026-01-26 08:47:58.212813,cancelled,credit,109729
4043,148,2025-03-09 05:21:20.329959,cancelled,credit,156845
4044,323,2024-09-18 10:38:29.238249,paid,credit,16886
4045,730,2026-06-01 07:26:29.753317,delivered,credit,34374
4046,794,2026-06-24 05:36:31.411225,paid,credit,19679
4047,543,2025-01-23 11:27:04.918288,delivered,credit,45259
4048,751,2025-11-15 21:45:45.295853,paid,card,160686
4049,793,2025-01-10 01:11:24.103666,paid,card,10729
4050,665,2024-08-24 06:39:07.802690,delivered,credit,34326
4051,340,2024-07-07 07:17:23.241158,paid,card,108789
4052,588,2024-09-10 08:50:01.366242,cancelled,credit,104567
4053,825,2025-09-21 13:07:00.130919,delivered,sbp,185561
4054,486,2025-12-24 15:47:45.544325,paid,sbp,50969
4055,99,2025-06-05 12:07:46.500320,delivered,sbp,49507
4056,725,2024-07-27 15:30:59.895100,delivered,sbp,133988
4057,93,2025-10-20 05:36:31.477131,paid,sbp,108231
4058,206,2025-04-15 23:09:38.865546,paid,sbp,172666
4059,649,2024-09-08 14:19:37.213297,paid,sbp,121417
4060,770,2024-10-05 21:37:16.323674,paid,credit,70572
4061,21,2025-07-21 14:10:45.805487,cancelled,card,149047
4062,61,2024-11-02 14:59:11.024427,cancelled,sbp,28032
4063,173,2025-05-20 00:54:37.437378,paid,credit,6297
4064,5,2025-05-24 11:39:13.853915,delivered,sbp,83285
4065,29,2026-04-07 02:32:42.227532,cancelled,credit,101261
4066,880,2026-03-03 14:26:34.872976,paid,card,52409
4067,652,2024-08-20 01:23:03.726927,cancelled,sbp,50654
4068,549,2025-07-22 18:30:58.551561,paid,sbp,28418
4069,894,2025-01-02 00:34:21.030631,cancelled,card,160212
4070,384,2024-12-05 17:12:06.900529,cancelled,card,118526
4071,724,2025-03-21 01:13:43.782759,paid,credit,42020
4072,834,2026-03-31 14:32:01.212780,delivered,card,166075
4073,40,2025-08-08 05:12:27.333282,cancelled,card,84701
4074,958,2024-07-10 01:51:43.773070,delivered,card,94502
4075,700,2026-06-13 12:31:07.257765,paid,credit,138918
4076,172,2025-01-08 22:28:06.274336,paid,sbp,53635
4077,618,2024-11-22 17:00:47.675883,paid,credit,91446
4078,961,2026-06-30 09:05:22.059811,delivered,credit,146649
4079,852,2026-05-05 22:18:21.769611,delivered,sbp,33508
4080,685,2025-01-12 01:14:21.665216,cancelled,card,91694
4081,253,2025-09-28 13:40:50.369622,delivered,card,65770
4082,984,2025-02-01 07:44:52.331888,delivered,card,108980
4083,43,2025-08-15 19:45:12.060896,delivered,card,128940
4084,831,2025-06-12 09:04:36.403486,cancelled,credit,157962
4085,102,2025-11-30 09:08:05.760851,cancelled,card,176935
4086,671,2025-09-05 07:49:36.352189,delivered,credit,150586
4087,589,2026-05-23 07:29:11.072520,cancelled,credit,139753
4088,404,2025-03-18 17:17:45.204395,cancelled,credit,55673
4089,290,2025-02-23 08:29:47.952200,delivered,card,120415
4090,782,2025-12-18 08:56:03.138641,paid,sbp,167191
4091,437,2024-11-27 23:17:05.782581,delivered,sbp,101845
4092,85,2025-03-12 02:04:05.550448,delivered,card,131775
4093,107,2025-04-02 20:43:31.036590,delivered,credit,129905
4094,625,2025-09-18 09:30:08.164330,delivered,sbp,133446
4095,806,2026-03-28 03:45:28.269316,delivered,credit,186212
4096,57,2025-03-06 19:42:46.980109,cancelled,card,52303
4097,970,2026-05-08 08:37:13.112588,paid,sbp,157001
4098,766,2025-03-26 16:45:00.950411,cancelled,credit,48444
4099,657,2026-02-01 12:39:09.462317,delivered,credit,15571
4100,548,2024-10-04 07:54:21.974464,paid,card,82415
4101,395,2025-03-04 16:56:14.455081,paid,sbp,143971
4102,54,2024-08-02 11:17:47.079504,cancelled,sbp,196603
4103,521,2025-05-22 11:10:55.648533,cancelled,card,136364
4104,380,2026-05-01 15:52:55.736216,cancelled,credit,14723
4105,933,2024-08-29 00:44:02.353180,paid,card,122861
4106,973,2024-12-24 15:20:55.771534,paid,card,189754
4107,328,2025-01-22 00:37:56.522406,paid,credit,56374
4108,508,2025-09-03 13:19:01.190571,paid,credit,170882
4109,628,2024-07-24 00:39:38.898172,paid,card,103004
4110,211,2025-02-15 05:55:28.917501,cancelled,card,79137
4111,5,2026-05-20 13:06:55.795543,paid,credit,89704
4112,182,2025-01-19 17:16:50.905007,delivered,card,100460
4113,940,2025-12-22 23:49:37.677001,delivered,card,43875
4114,146,2026-03-04 16:09:26.671584,cancelled,card,165991
4115,685,2024-10-09 21:41:41.228757,delivered,sbp,181361
4116,585,2024-08-24 22:33:19.701784,cancelled,credit,84196
4117,210,2026-03-14 00:20:13.864881,cancelled,credit,74464
4118,420,2024-12-30 09:28:04.166770,cancelled,card,112022
4119,844,2025-11-26 12:53:07.802405,delivered,sbp,75898
4120,863,2026-05-15 23:03:57.356666,paid,sbp,69433
4121,615,2025-11-24 16:42:38.169151,paid,credit,184540
4122,405,2025-05-30 17:48:14.627696,paid,credit,120736
4123,132,2026-05-11 07:02:08.148173,cancelled,credit,61451
4124,73,2025-05-22 20:33:05.442820,cancelled,card,33219
4125,163,2025-08-16 11:26:27.081859,delivered,card,51066
4126,550,2025-04-03 16:56:32.775621,delivered,card,197010
4127,263,2026-05-15 00:16:37.077134,cancelled,credit,185195
4128,408,2024-10-17 05:09:04.235085,delivered,credit,78088
4129,292,2025-03-29 06:40:54.863006,cancelled,sbp,31440
4130,780,2025-11-09 06:41:22.133013,paid,sbp,55986
4131,974,2025-04-21 00:00:47.365429,paid,credit,133539
4132,206,2024-07-18 05:18:20.372915,paid,credit,12357
4133,481,2025-10-23 04:14:03.950237,delivered,card,32204
4134,235,2025-08-02 21:34:25.525583,paid,sbp,51359
4135,86,2025-05-04 05:13:04.531370,cancelled,card,66373
4136,447,2026-02-07 13:10:27.072394,cancelled,sbp,117847
4137,757,2026-05-27 17:41:41.589282,paid,sbp,159500
4138,788,2024-09-23 05:01:35.316056,paid,credit,135020
4139,786,2025-12-22 21:15:57.983465,paid,card,193030
4140,326,2026-04-08 16:45:35.200703,paid,credit,6725
4141,972,2026-03-16 05:43:17.880679,paid,sbp,68746
4142,944,2024-07-28 12:11:51.999826,paid,sbp,124119
4143,206,2024-10-07 13:34:33.655472,cancelled,card,105580
4144,390,2026-05-03 02:01:43.113256,paid,sbp,135538
4145,66,2026-06-16 10:42:31.613508,paid,card,167420
4146,200,2026-01-16 21:43:26.084026,delivered,credit,192053
