id,user_id,session_date,device,traffic_source,duration
12848,857,2025-01-08 19:44:57.627578,Tablet,VK,418
12849,15,2024-10-23 18:51:54.850174,Tablet,Google,493
12850,822,2026-01-05 14:33:48.965677,Mobile,YouTube,546
12851,703,2025-10-26 23:12:48.395130,Mobile,Email,1004
12852,740,2024-07-25 02:08:19.660221,Mobile,VK,771
12853,656,2026-05-20 03:32:40.433084,Desktop,Google,407
12854,692,2026-01-01 22:52:31.542524,Desktop,VK,396
12855,974,2024-08-10 14:26:31.727258,Tablet,Telegram,94
12856,595,2024-11-02 21:43:49.126024,Desktop,Email,1712
12857,794,2025-04-05 20:51:13.160278,Tablet,Telegram,470
12858,246,2026-04-12 02:20:22.296747,Mobile,VK,2214
12859,167,2024-08-20 06:43:57.274586,Mobile,Direct,1135
12860,609,2026-02-07 12:43:26.397243,Desktop,Email,2365
12861,693,2025-03-07 18:23:46.579043,Mobile,Telegram,1718
12862,820,2024-08-07 12:40:56.738749,Tablet,Telegram,867
12863,745,2026-06-04 10:10:02.997797,Tablet,VK,1135
12864,290,2026-02-13 17:56:07.897575,Tablet,Email,1960
12865,935,2025-10-18 06:38:47.194190,Tablet,Google,1190
12866,560,2024-10-22 20:40:18.265612,Desktop,Google,224
12867,948,2026-05-12 13:30:02.515666,Mobile,YouTube,1429
12868,305,2025-10-21 00:02:40.022458,Mobile,Direct,1722
12869,264,2026-03-27 17:23:22.549956,Desktop,VK,1692
12870,420,2024-09-22 17:57:17.446869,Tablet,Telegram,1544
12871,373,2024-08-05 19:39:10.396362,Tablet,Telegram,936
12872,430,2026-04-29 09:46:22.437479,Tablet,YouTube,471
12873,51,2025-06-29 03:28:51.111497,Mobile,YouTube,54
12874,127,2026-04-04 05:19:54.806243,Mobile,YouTube,261
12875,82,2025-07-27 20:09:40.021727,Tablet,Google,769
12876,232,2026-03-24 00:33:03.337296,Mobile,Email,1255
12877,690,2025-03-03 06:09:53.325555,Mobile,YouTube,1385
12878,575,2025-07-15 18:17:57.717149,Tablet,Google,755
12879,206,2025-02-10 00:58:10.757690,Tablet,VK,1964
12880,85,2025-10-15 02:39:37.052406,Tablet,YouTube,786
12881,465,2025-02-27 00:15:07.290897,Mobile,VK,1923
12882,410,2026-04-21 23:32:12.709647,Mobile,VK,1170
12883,893,2025-02-14 19:34:37.379629,Desktop,Email,647
12884,817,2024-07-28 15:50:01.912174,Desktop,Google,1404
12885,385,2025-07-25 07:40:19.019164,Desktop,Google,943
12886,225,2024-08-25 09:11:56.441268,Mobile,VK,1275
12887,409,2025-11-26 10:24:15.832226,Desktop,YouTube,251
12888,944,2024-07-15 13:49:47.307476,Tablet,Google,1133
12889,708,2024-08-24 07:16:57.613386,Mobile,Email,1714
12890,278,2025-02-18 22:48:36.093478,Tablet,Google,2388
12891,545,2026-02-13 08:02:05.256089,Tablet,Email,80
12892,542,2024-08-30 10:10:07.052969,Desktop,Telegram,1589
12893,880,2024-07-16 18:00:39.513253,Mobile,Direct,710
12894,100,2025-04-26 17:00:04.956640,Desktop,VK,772
12895,105,2026-03-13 01:12:25.717621,Desktop,Direct,267
12896,632,2026-01-05 21:40:27.684255,Desktop,VK,232
12897,396,2025-12-19 10:51:22.814413,Mobile,YouTube,1069
12898,386,2024-12-03 04:19:19.296632,Tablet,Email,229
12899,208,2025-11-13 14:36:07.120620,Tablet,Google,1966
12900,656,2026-07-04 01:02:17.368457,Mobile,YouTube,530
12901,94,2024-12-19 20:33:27.201753,Desktop,VK,2379
12902,43,2025-02-28 05:59:23.229348,Tablet,Email,1273
12903,753,2024-08-09 06:36:46.327096,Desktop,YouTube,616
12904,427,2024-10-27 08:10:45.288888,Mobile,Telegram,340
12905,454,2024-12-12 14:57:40.466057,Mobile,Email,1505
12906,330,2025-01-17 11:34:49.259490,Mobile,YouTube,2127
12907,82,2025-12-03 16:26:41.261308,Mobile,VK,1348
12908,452,2024-09-30 03:24:01.059841,Mobile,VK,1704
12909,912,2025-06-15 06:44:54.110317,Desktop,Telegram,2118
12910,386,2025-01-02 02:09:48.484363,Mobile,Email,1569
12911,199,2026-01-25 03:27:59.854036,Tablet,Google,1051
12912,748,2024-07-15 04:05:31.607426,Tablet,YouTube,1596
12913,740,2026-02-20 15:19:56.072207,Desktop,VK,259
12914,234,2025-08-24 00:57:26.231510,Desktop,Google,1474
12915,220,2025-01-08 14:01:06.822151,Tablet,Google,1591
12916,932,2026-03-22 11:12:35.319615,Mobile,VK,149
12917,514,2025-03-17 21:32:42.344635,Mobile,VK,1893
12918,588,2025-04-05 20:04:18.752937,Mobile,Google,1241
12919,521,2025-09-28 05:14:05.253520,Desktop,Google,2133
12920,221,2024-10-13 08:18:37.128567,Desktop,Direct,1129
12921,957,2025-11-09 02:03:53.017733,Tablet,Email,2207
12922,779,2025-05-06 06:25:27.313100,Mobile,YouTube,1228
12923,863,2025-08-21 07:24:53.230829,Mobile,Google,367
12924,236,2025-11-11 19:41:14.651345,Desktop,VK,2137
12925,566,2024-12-18 07:21:53.491241,Desktop,Direct,916
12926,960,2024-08-18 21:45:06.063231,Mobile,Google,1691
12927,453,2026-02-18 12:23:52.910896,Tablet,VK,260
12928,21,2024-09-02 11:20:09.207432,Mobile,Email,280
12929,945,2025-12-15 22:50:20.183615,Desktop,Email,1982
12930,454,2025-06-25 11:57:19.908710,Tablet,Telegram,2108
12931,28,2024-11-16 13:27:35.004778,Desktop,Email,448
12932,549,2025-02-05 02:06:31.091857,Tablet,Direct,1132
12933,181,2025-07-08 23:20:43.848199,Tablet,VK,158
12934,848,2025-11-30 03:48:02.843299,Desktop,VK,68
12935,418,2026-01-28 14:34:07.541258,Tablet,Telegram,392
12936,206,2025-05-11 00:37:11.731820,Desktop,VK,477
12937,935,2025-04-22 08:30:08.971807,Desktop,YouTube,1654
12938,616,2025-04-17 22:44:41.268831,Desktop,Google,488
12939,35,2026-06-24 21:22:07.722805,Desktop,Google,79
12940,20,2025-07-25 00:47:54.525084,Desktop,YouTube,1963
12941,611,2025-12-04 03:02:26.848950,Tablet,Direct,1308
12942,712,2024-08-19 07:40:06.740424,Mobile,Google,473
12943,685,2025-02-23 19:06:58.206708,Tablet,YouTube,1797
12944,713,2025-06-23 19:41:57.183832,Desktop,Google,1963
12945,975,2024-12-18 17:37:38.822369,Mobile,Google,828
12946,536,2025-06-03 18:13:08.448957,Mobile,Email,2356
12947,897,2025-06-29 11:21:05.146428,Desktop,Email,1569
12948,21,2025-07-19 11:38:05.962157,Desktop,YouTube,1262
12949,167,2024-09-14 17:44:10.789636,Tablet,Google,1610
12950,133,2024-10-01 10:20:12.774922,Tablet,VK,399
12951,261,2025-09-18 19:40:17.237731,Mobile,Google,193
12952,326,2026-03-31 14:23:11.875263,Tablet,YouTube,544
12953,355,2025-11-21 20:17:40.140418,Mobile,Email,1254
12954,926,2025-04-14 20:42:59.350983,Tablet,Google,2266
12955,654,2025-12-09 14:58:45.190831,Mobile,VK,202
12956,73,2025-03-29 08:35:30.580053,Mobile,VK,2109
12957,269,2025-11-18 17:10:07.740727,Tablet,Google,449
12958,259,2025-10-23 15:03:29.769009,Desktop,VK,122
12959,606,2024-07-29 20:26:35.685000,Tablet,Google,580
12960,688,2025-02-10 10:13:00.044710,Mobile,Google,945
12961,477,2025-02-28 03:45:39.368942,Mobile,Telegram,1382
12962,57,2024-10-13 04:53:49.532825,Mobile,VK,202
12963,685,2025-10-23 16:11:04.843538,Tablet,Google,458
12964,341,2025-10-01 23:40:59.576903,Mobile,Email,1302
12965,352,2024-12-30 14:11:03.061193,Tablet,Google,1047
12966,633,2025-01-04 03:01:32.567644,Desktop,Email,828
12967,262,2025-05-19 00:51:41.873074,Mobile,VK,1207
12968,487,2025-12-27 07:15:59.327059,Mobile,YouTube,1157
12969,414,2024-12-09 07:49:59.931156,Desktop,YouTube,1984
12970,900,2025-05-13 16:47:51.747822,Desktop,Direct,2040
12971,912,2026-05-15 13:54:45.145019,Mobile,Telegram,363
12972,668,2025-09-17 21:10:41.323723,Mobile,YouTube,1622
12973,247,2025-07-31 13:13:49.285643,Desktop,Telegram,992
12974,66,2025-11-16 09:51:09.003191,Mobile,Direct,488
12975,88,2025-09-03 06:01:38.518240,Mobile,Google,572
12976,663,2026-02-26 11:00:02.320990,Desktop,Direct,469
12977,483,2025-02-22 00:50:07.639943,Tablet,Direct,2207
12978,650,2024-10-18 02:47:02.889955,Desktop,YouTube,1224
12979,877,2025-12-14 01:17:24.493532,Desktop,Email,2100
12980,815,2025-12-09 09:24:22.509749,Mobile,Telegram,347
12981,325,2024-07-23 06:01:05.769325,Desktop,Email,248
12982,774,2026-03-28 14:13:13.903899,Mobile,Direct,813
12983,818,2024-11-23 00:46:07.620532,Tablet,YouTube,2052
12984,245,2026-01-29 12:43:02.901236,Desktop,VK,57
12985,901,2024-10-23 03:47:58.697867,Tablet,Direct,844
12986,976,2026-02-24 18:20:32.093237,Tablet,Direct,2212
12987,84,2025-10-10 05:48:56.092402,Tablet,Direct,2085
12988,699,2026-04-02 07:36:14.427694,Mobile,Google,908
12989,575,2024-10-26 01:46:03.009465,Desktop,YouTube,1274
12990,165,2026-01-28 13:09:11.542382,Mobile,Email,287
12991,93,2026-04-23 14:42:41.277626,Mobile,Email,67
12992,951,2025-04-04 19:23:18.984132,Tablet,VK,1901
12993,981,2024-08-20 05:57:43.256269,Mobile,YouTube,1909
12994,841,2025-03-31 00:12:17.478615,Mobile,Email,1922
12995,307,2025-04-25 05:42:31.390790,Mobile,YouTube,714
12996,666,2025-11-01 09:22:20.081558,Desktop,YouTube,35
12997,663,2025-11-12 01:24:15.143188,Tablet,Google,349
12998,4,2024-12-24 18:03:55.306163,Desktop,VK,1471
12999,557,2025-04-06 00:18:08.154319,Mobile,Google,2372
13000,90,2024-07-15 02:13:56.813869,Tablet,Google,1354
13001,890,2026-05-16 05:37:58.286876,Tablet,Direct,639
13002,723,2025-11-29 16:34:11.227966,Desktop,YouTube,1597
13003,664,2024-09-03 21:01:38.652006,Tablet,Email,192
13004,214,2025-12-16 12:14:25.304977,Mobile,VK,1125
13005,463,2026-06-19 20:53:23.510422,Tablet,VK,2093
13006,49,2025-06-06 17:16:26.256696,Desktop,Telegram,1903
13007,180,2025-07-29 16:52:41.258412,Tablet,Email,1072
13008,947,2026-02-25 05:11:43.360433,Mobile,YouTube,311
13009,180,2025-05-10 08:23:09.235107,Tablet,YouTube,2040
13010,479,2025-12-05 17:11:55.731627,Desktop,VK,48
13011,456,2024-12-30 01:30:05.793807,Tablet,Direct,233
13012,51,2024-12-10 21:21:55.687554,Tablet,Google,282
13013,356,2025-03-15 03:40:09.256726,Mobile,YouTube,1568
13014,728,2024-12-15 04:53:45.291593,Tablet,Google,2012
13015,775,2024-11-08 07:10:53.336828,Tablet,YouTube,2246
13016,269,2025-03-17 21:13:23.066593,Desktop,Email,1499
13017,324,2026-05-13 02:39:16.253542,Desktop,VK,1646
13018,90,2024-07-31 22:54:54.764074,Desktop,YouTube,2269
13019,826,2026-06-01 03:13:57.543858,Mobile,YouTube,2114
13020,44,2024-08-14 16:08:09.430654,Mobile,Google,1471
13021,487,2024-10-25 05:08:34.342673,Desktop,Telegram,1407
13022,536,2026-01-08 20:43:13.372921,Tablet,YouTube,1252
13023,763,2024-11-01 11:09:34.496323,Desktop,VK,1649
13024,645,2024-07-28 20:02:19.113852,Mobile,Telegram,834
13025,483,2025-06-08 22:38:40.944960,Mobile,YouTube,843
13026,618,2026-03-31 13:07:07.371729,Mobile,Direct,1568
13027,389,2025-10-14 16:05:38.618948,Desktop,Google,1501
13028,990,2026-04-23 22:36:16.039288,Tablet,Direct,999
13029,6,2025-05-01 15:47:16.717418,Mobile,Email,991
13030,604,2025-08-29 04:05:42.017956,Tablet,Google,2389
13031,946,2024-12-10 01:12:42.699992,Desktop,YouTube,525
13032,491,2026-06-06 11:20:51.012855,Mobile,VK,2379
13033,755,2024-09-26 05:00:15.374646,Desktop,Email,2026
13034,943,2026-02-06 12:18:26.323516,Desktop,Email,327
13035,925,2026-06-03 12:13:53.279604,Mobile,YouTube,812
13036,297,2025-09-15 20:44:44.018793,Mobile,Direct,882
13037,402,2025-06-30 19:15:37.831116,Tablet,YouTube,1492
13038,728,2025-10-05 15:12:27.847065,Tablet,Email,1294
13039,166,2025-10-27 12:14:51.719643,Desktop,Direct,1009
13040,393,2024-09-19 12:01:27.274640,Desktop,Email,1857
13041,841,2025-06-25 06:29:54.144067,Tablet,VK,1564
13042,871,2026-04-07 22:10:42.169835,Tablet,Google,1047
13043,81,2026-06-08 13:55:58.588050,Tablet,Telegram,1182
13044,445,2024-11-04 16:53:05.558924,Mobile,Telegram,1278
13045,340,2026-06-24 15:02:10.023093,Desktop,Email,1891
13046,26,2026-06-23 16:26:01.881071,Tablet,YouTube,1531
13047,172,2024-08-12 09:14:26.728128,Desktop,Google,2211
13048,360,2026-05-30 04:13:25.889476,Desktop,VK,929
13049,774,2024-09-22 15:04:36.658506,Desktop,Google,1575
13050,342,2026-04-16 11:09:04.708206,Mobile,YouTube,130
13051,657,2025-04-13 20:47:28.139805,Desktop,YouTube,1013
13052,825,2024-08-24 07:55:39.996074,Mobile,YouTube,342
13053,267,2025-12-30 06:01:41.941748,Tablet,VK,2158
13054,664,2025-11-08 05:27:49.020167,Desktop,Direct,2337
13055,92,2025-12-25 10:46:46.083032,Mobile,VK,2392
13056,561,2026-01-31 23:49:59.163677,Tablet,Google,2091
13057,524,2026-06-01 03:33:33.057076,Desktop,Email,247
13058,430,2025-10-13 10:14:51.793079,Tablet,YouTube,1801
13059,796,2025-10-21 23:01:42.806689,Mobile,Direct,2046
13060,43,2026-04-28 23:53:20.838936,Mobile,Direct,339
13061,599,2025-04-24 16:52:50.195070,Tablet,YouTube,402
13062,399,2025-11-05 15:28:23.311371,Desktop,Google,541
13063,47,2025-06-24 02:47:03.875429,Desktop,Telegram,1330
13064,643,2025-09-16 08:03:03.321367,Tablet,Google,1510
13065,918,2024-12-08 19:43:11.683573,Desktop,Email,1148
13066,867,2025-05-15 23:21:10.550590,Tablet,VK,721
13067,133,2024-11-01 20:48:23.993885,Tablet,VK,2338
13068,693,2025-01-19 09:00:44.003891,Desktop,Google,1126
13069,87,2025-01-01 11:09:04.226950,Mobile,Telegram,2098
13070,309,2025-08-17 20:06:31.655272,Tablet,Google,1472
13071,203,2025-02-05 21:09:14.916077,Desktop,Email,1893
13072,280,2024-07-22 10:57:04.779961,Mobile,Google,1482
13073,882,2025-03-16 05:00:02.987832,Tablet,Email,115
13074,526,2025-08-03 23:14:08.807775,Tablet,Telegram,1712
13075,957,2024-11-07 20:26:12.493607,Mobile,Google,1823
13076,353,2024-12-15 01:51:12.769177,Desktop,Telegram,1786
13077,376,2024-12-08 08:40:41.673203,Tablet,Telegram,1905
13078,329,2024-12-20 20:14:19.560164,Desktop,Telegram,555
13079,134,2025-10-24 13:51:13.743411,Desktop,Direct,431
13080,942,2025-04-25 09:39:06.778854,Desktop,Email,2366
13081,587,2025-04-05 00:53:19.696473,Tablet,Google,1985
13082,722,2025-04-25 09:13:48.098787,Mobile,YouTube,431
13083,417,2025-02-18 00:43:13.627016,Desktop,YouTube,1495
13084,718,2025-06-27 13:45:01.996384,Mobile,YouTube,312
13085,159,2025-06-05 19:55:14.254145,Desktop,VK,205
13086,875,2024-08-02 10:50:45.845966,Tablet,YouTube,137
13087,60,2024-09-03 04:37:45.580774,Desktop,VK,1442
13088,809,2026-03-27 14:36:42.813502,Mobile,Email,2077
13089,137,2026-03-22 05:35:18.837485,Desktop,Direct,953
13090,522,2025-04-03 18:41:22.371572,Mobile,Google,1659
13091,57,2025-12-27 16:49:26.900262,Desktop,VK,38
13092,253,2025-03-27 06:03:55.412672,Desktop,Direct,1966
13093,94,2024-07-31 15:53:20.391816,Tablet,YouTube,1597
13094,803,2024-08-04 14:24:12.842054,Mobile,YouTube,1163
13095,857,2026-02-08 06:53:04.758959,Desktop,YouTube,879
13096,308,2024-10-08 18:24:21.233767,Desktop,Direct,149
13097,643,2025-07-04 13:13:38.953403,Tablet,YouTube,2158
13098,125,2024-11-27 17:33:14.226742,Desktop,VK,1085
13099,367,2026-03-14 11:06:27.136068,Mobile,Email,1131
13100,525,2025-03-25 09:00:36.434537,Tablet,Google,2234
13101,861,2024-10-15 11:01:19.506543,Tablet,YouTube,962
13102,767,2026-05-09 23:56:44.922306,Mobile,Google,762
13103,969,2025-09-16 01:50:20.938644,Tablet,YouTube,436
13104,183,2026-01-18 18:01:31.714594,Tablet,YouTube,810
13105,589,2026-01-08 07:56:27.174060,Tablet,Direct,828
13106,383,2024-12-08 10:27:39.433522,Desktop,Telegram,924
13107,397,2024-07-21 02:47:35.299938,Mobile,YouTube,1919
13108,439,2024-07-26 01:18:59.453727,Desktop,Email,2222
13109,342,2026-05-26 19:04:44.087618,Mobile,Direct,1808
13110,155,2025-07-28 03:21:02.407402,Mobile,Google,1554
13111,434,2024-10-04 23:13:02.524700,Desktop,Telegram,501
13112,570,2025-08-07 22:15:41.496245,Tablet,Direct,927
13113,310,2026-03-23 12:58:03.163420,Desktop,Email,291
13114,91,2026-01-12 16:37:19.637784,Tablet,Email,1692
13115,730,2025-03-09 01:05:45.481528,Desktop,VK,703
13116,544,2025-01-05 07:01:50.462599,Tablet,Telegram,647
13117,342,2026-01-12 23:58:45.170519,Desktop,VK,2003
13118,429,2025-02-28 12:08:57.718787,Desktop,VK,1855
13119,826,2025-11-24 03:39:54.315451,Tablet,Google,488
13120,34,2026-06-09 09:55:08.101716,Desktop,Direct,2071
13121,587,2025-03-01 21:54:55.921743,Desktop,VK,70
13122,511,2025-08-15 04:38:43.809347,Tablet,VK,1161
13123,998,2026-02-12 22:57:56.161682,Desktop,VK,1932
13124,82,2026-04-08 10:12:38.506904,Desktop,Email,654
13125,875,2026-04-10 21:09:47.071827,Tablet,Telegram,1384
13126,883,2025-11-07 05:47:54.610993,Desktop,VK,2394
13127,113,2024-07-14 21:01:40.285422,Mobile,Direct,1009
13128,71,2025-02-21 05:14:07.786750,Mobile,VK,1899
13129,902,2026-02-21 09:15:23.986450,Tablet,Email,1094
13130,673,2026-01-11 08:54:17.862924,Mobile,Email,719
13131,473,2024-12-02 12:36:25.118100,Tablet,VK,2278
13132,946,2024-08-04 12:15:36.463561,Tablet,YouTube,1913
13133,687,2024-11-17 06:44:33.487926,Tablet,Google,2364
13134,778,2024-12-30 13:25:46.249257,Desktop,Email,2082
13135,745,2025-12-09 19:28:11.417768,Desktop,Telegram,2386
13136,642,2025-11-27 09:31:05.568166,Desktop,YouTube,1875
13137,400,2025-05-27 04:23:05.073395,Tablet,Telegram,864
13138,244,2026-06-28 04:19:57.767129,Mobile,Direct,1014
13139,883,2025-03-10 00:05:01.256919,Desktop,Google,2359
13140,669,2025-09-27 03:58:18.061353,Tablet,YouTube,1496
13141,450,2025-10-26 08:40:59.593531,Desktop,Telegram,1738
13142,765,2025-12-31 14:44:17.970284,Mobile,Telegram,1572
13143,543,2026-05-09 15:20:25.945534,Tablet,Telegram,160
13144,737,2024-10-03 15:01:07.948084,Desktop,YouTube,749
13145,669,2025-09-01 13:20:11.439062,Mobile,Google,1152
13146,814,2025-01-20 08:30:15.303007,Tablet,Google,1302
13147,139,2025-08-05 21:01:31.591134,Tablet,Google,1041
13148,872,2024-08-03 13:52:34.901303,Tablet,Google,736
13149,182,2026-01-30 00:34:33.929089,Mobile,Email,309
13150,497,2024-08-30 08:19:19.537985,Mobile,Google,1148
13151,184,2024-12-19 10:33:23.773913,Desktop,Google,1388
13152,873,2026-01-09 13:50:11.834301,Desktop,Telegram,2055
13153,260,2025-12-10 01:41:50.541663,Mobile,Telegram,1364
13154,17,2026-07-06 18:55:51.280393,Tablet,Google,2255
13155,387,2026-01-23 19:14:36.068172,Desktop,VK,283
13156,561,2025-11-11 03:30:07.582347,Tablet,Google,585
13157,322,2024-10-31 18:21:04.059502,Mobile,Google,1386
13158,470,2025-01-19 18:45:45.066459,Mobile,YouTube,20
13159,802,2025-02-20 00:32:38.556680,Mobile,Telegram,1298
13160,626,2025-12-17 10:11:24.157484,Mobile,Google,468
13161,325,2026-03-08 21:32:25.623621,Mobile,VK,2105
13162,593,2024-12-23 14:19:02.274039,Tablet,Direct,2048
13163,924,2026-04-29 09:35:04.499865,Desktop,Telegram,2301
13164,571,2025-07-04 17:23:26.858674,Mobile,Telegram,1015
13165,235,2026-06-10 06:14:15.186418,Desktop,Telegram,1721
13166,326,2026-04-06 13:14:43.667193,Tablet,Telegram,2372
13167,298,2024-09-06 19:03:01.124027,Tablet,VK,2226
13168,286,2024-09-15 22:24:46.553150,Mobile,Telegram,1378
13169,377,2024-11-28 14:23:42.705119,Tablet,Telegram,417
13170,249,2025-09-03 08:41:39.222068,Tablet,Email,782
13171,866,2024-07-31 01:25:24.360106,Mobile,Google,1228
13172,844,2025-06-03 10:14:08.562973,Tablet,Telegram,955
13173,900,2025-01-10 09:48:45.992335,Mobile,Direct,627
13174,255,2024-11-22 20:51:40.231655,Desktop,Email,1326
13175,415,2025-09-12 04:13:05.863331,Desktop,Email,427
13176,922,2024-11-08 05:42:59.702022,Mobile,Direct,2018
13177,148,2024-12-01 22:30:28.248346,Mobile,YouTube,882
13178,531,2026-02-06 22:00:36.793422,Desktop,Google,612
13179,722,2025-03-18 17:30:31.194458,Mobile,Telegram,129
13180,478,2026-03-15 01:38:08.771134,Mobile,Telegram,1428
13181,894,2026-05-27 05:08:50.189128,Tablet,Google,966
13182,639,2025-05-20 17:43:31.755390,Tablet,Telegram,2097
13183,711,2025-05-21 06:22:15.331686,Mobile,Direct,56
13184,923,2025-09-22 19:01:16.985498,Desktop,Google,45
13185,898,2025-12-07 20:52:06.378038,Desktop,Direct,1193
13186,91,2025-10-20 03:40:34.720222,Mobile,Direct,623
13187,206,2024-08-12 00:37:05.288445,Mobile,Direct,1539
13188,362,2025-09-24 21:26:27.575970,Tablet,YouTube,1505
13189,363,2024-08-15 05:59:43.106193,Desktop,Telegram,594
13190,733,2026-05-16 20:29:56.348887,Desktop,Direct,1008
13191,557,2026-02-10 11:12:13.286938,Desktop,Direct,2001
13192,613,2025-01-25 11:29:24.566183,Desktop,VK,1116
13193,389,2024-10-29 15:06:18.646954,Desktop,VK,981
13194,746,2026-04-15 19:16:07.494775,Mobile,Email,1829
13195,322,2025-12-17 16:23:26.393544,Tablet,VK,1186
13196,328,2025-08-11 05:03:22.662704,Tablet,YouTube,1787
13197,594,2026-07-05 02:48:12.729688,Mobile,Google,1304
13198,561,2025-10-23 02:48:06.626240,Mobile,YouTube,1743
13199,814,2024-08-25 04:01:37.448725,Mobile,Google,433
13200,642,2025-09-23 19:40:35.618636,Desktop,Email,2012
13201,79,2026-02-15 01:26:09.496215,Desktop,VK,343
13202,177,2026-02-04 11:42:05.895904,Tablet,VK,2061
13203,71,2025-07-22 06:01:03.658192,Mobile,VK,1170
13204,369,2025-03-23 14:03:40.312253,Mobile,Telegram,1157
13205,545,2026-06-01 17:38:23.202396,Desktop,Direct,1201
13206,290,2024-08-27 19:17:22.969936,Desktop,Direct,682
13207,170,2024-08-14 17:03:49.856273,Tablet,Email,109
13208,718,2025-06-14 11:00:29.717932,Tablet,Email,2187
13209,976,2026-04-23 10:05:19.134374,Mobile,YouTube,1429
13210,299,2026-03-20 15:43:02.158810,Mobile,Email,534
13211,597,2025-08-25 01:10:32.834570,Mobile,VK,915
13212,838,2026-03-21 05:04:02.302948,Mobile,YouTube,730
13213,96,2024-07-09 14:42:00.156217,Mobile,Google,2191
13214,277,2026-04-10 15:18:32.629982,Desktop,Google,1059
13215,354,2025-07-12 01:55:48.462352,Desktop,Google,165
13216,614,2025-03-04 04:12:51.089621,Mobile,Email,871
13217,333,2025-05-29 22:06:58.907251,Desktop,Google,171
13218,37,2026-04-18 06:46:22.065330,Mobile,Direct,829
13219,250,2025-03-06 10:29:35.228589,Tablet,Email,2235
13220,481,2025-12-16 17:37:34.658522,Desktop,Google,191
13221,986,2024-09-26 08:08:57.349749,Mobile,VK,240
13222,86,2026-03-23 16:51:17.314129,Desktop,Google,2306
13223,384,2025-04-29 16:02:35.117161,Desktop,Telegram,1547
13224,143,2026-06-20 17:03:59.784557,Desktop,Telegram,1705
13225,101,2025-11-28 07:41:45.163751,Tablet,YouTube,1194
13226,957,2024-09-13 07:53:15.627902,Desktop,VK,1471
13227,793,2026-05-06 01:22:28.668741,Desktop,VK,1472
13228,302,2025-11-06 13:53:32.225327,Mobile,Telegram,1602
13229,540,2026-05-11 16:33:06.941753,Mobile,YouTube,1037
13230,832,2024-10-04 09:45:45.115370,Desktop,YouTube,1450
13231,30,2025-02-18 09:17:37.936357,Tablet,VK,1980
13232,827,2025-05-11 23:26:45.541441,Tablet,Email,305
13233,59,2025-05-31 20:03:39.077703,Mobile,Direct,2122
13234,678,2026-06-01 16:54:31.857183,Tablet,Direct,551
13235,176,2025-06-17 01:07:22.103696,Desktop,Email,1936
13236,818,2025-09-20 18:23:57.541483,Mobile,YouTube,1909
13237,944,2025-09-27 14:56:58.057103,Tablet,Direct,231
13238,764,2024-11-11 18:01:54.484824,Desktop,Direct,1284
13239,514,2024-12-30 15:44:14.305077,Tablet,Direct,2149
13240,911,2025-03-07 23:08:02.801030,Tablet,VK,277
13241,100,2024-12-29 01:23:44.221436,Tablet,Email,2210
13242,830,2026-06-08 18:23:33.269488,Desktop,YouTube,1808
13243,639,2025-06-30 06:14:13.639615,Mobile,Direct,696
13244,855,2024-12-06 17:08:14.892758,Mobile,Email,1730
13245,927,2024-12-26 12:29:40.714007,Desktop,Google,1038
13246,840,2024-12-15 13:59:53.156515,Desktop,VK,1063
13247,270,2025-11-22 19:01:59.917622,Tablet,YouTube,57
13248,591,2024-07-23 12:52:31.764957,Mobile,Telegram,591
13249,791,2025-05-29 03:24:01.254103,Desktop,Telegram,974
13250,832,2024-12-31 23:29:31.913715,Mobile,Google,1155
13251,507,2025-10-15 11:40:42.879598,Mobile,VK,1197
13252,169,2025-08-09 02:59:31.206963,Tablet,Direct,2221
13253,566,2026-05-19 01:29:27.675298,Tablet,Direct,106
13254,789,2026-04-06 09:10:02.613023,Desktop,Telegram,1230
13255,246,2026-03-12 03:24:37.876328,Desktop,Telegram,1919
13256,5,2024-07-07 00:27:06.705731,Mobile,Direct,1267
13257,227,2024-11-24 14:31:57.198625,Mobile,Telegram,707
13258,707,2024-08-02 22:20:38.522866,Tablet,Direct,1947
13259,575,2025-03-20 09:38:40.361943,Mobile,Direct,641
13260,66,2026-04-02 15:21:46.707573,Desktop,VK,1391
13261,72,2025-07-22 08:42:23.871974,Tablet,Direct,988
13262,664,2025-06-04 15:31:58.914514,Tablet,Email,914
13263,583,2025-01-18 01:30:14.938842,Tablet,Direct,1084
13264,874,2024-09-04 11:24:02.734898,Desktop,Email,1984
13265,530,2024-08-01 01:32:34.265229,Tablet,Telegram,1320
13266,254,2025-06-05 11:08:36.338547,Mobile,Telegram,2191
13267,222,2026-02-26 03:39:01.246198,Mobile,Telegram,2091
13268,207,2025-06-11 11:21:52.446028,Mobile,Telegram,1704
13269,99,2025-09-09 05:30:45.922037,Tablet,Telegram,21
13270,251,2024-07-26 23:25:21.705317,Tablet,YouTube,987
13271,61,2026-02-18 08:03:49.104423,Mobile,Direct,442
13272,51,2024-11-16 14:48:38.914588,Desktop,YouTube,2188
13273,622,2025-05-07 12:47:16.329018,Mobile,Telegram,50
13274,886,2026-06-06 11:25:10.294804,Mobile,YouTube,1540
13275,906,2024-07-11 16:27:53.807367,Mobile,Email,147
13276,338,2024-08-01 00:10:31.426145,Mobile,YouTube,2235
13277,837,2025-08-12 04:04:26.455116,Mobile,Direct,1116
13278,303,2025-10-05 09:48:16.413359,Desktop,Telegram,1614
