id,order_id,product_id,quantity,unit_price
14427,4777,459,1,25595
14428,4778,497,3,94132
14429,4778,325,2,180228
14430,4778,270,1,172999
14431,4779,258,2,100134
14432,4780,396,2,123829
14433,4780,169,1,183774
14434,4780,109,1,136422
14435,4780,476,1,195780
14436,4781,70,1,131766
14437,4781,28,3,197509
14438,4781,276,2,74988
14439,4781,132,2,143507
14440,4781,478,3,86803
14441,4782,54,3,54914
14442,4783,45,1,135789
14443,4783,188,3,240458
14444,4783,347,2,226507
14445,4783,56,3,249675
14446,4783,159,1,164516
14447,4784,83,2,196948
14448,4784,144,2,121900
14449,4785,34,2,228915
14450,4786,128,1,223455
14451,4786,446,2,176304
14452,4786,20,1,15379
14453,4786,217,2,53486
14454,4787,23,2,80206
14455,4787,405,3,219589
14456,4787,290,2,24736
14457,4787,95,2,154415
14458,4788,41,3,12978
14459,4788,274,1,233269
14460,4789,85,3,172875
14461,4789,247,2,85195
14462,4789,215,3,159727
14463,4789,311,3,163995
14464,4790,223,3,8776
14465,4791,60,3,116680
14466,4791,316,2,5801
14467,4791,313,2,103721
14468,4792,443,1,25267
14469,4792,420,3,228378
14470,4792,285,1,147350
14471,4792,296,1,229372
14472,4793,362,1,129042
14473,4794,258,2,82749
14474,4794,113,2,150348
14475,4794,415,1,8861
14476,4795,253,2,61513
14477,4795,102,3,101938
14478,4795,102,1,71642
14479,4795,297,1,134490
14480,4795,323,3,109971
14481,4796,49,3,182842
14482,4796,207,1,175822
14483,4796,244,2,172551
14484,4796,203,3,116240
14485,4796,112,2,239290
14486,4797,338,2,212344
14487,4797,303,2,248443
14488,4797,144,3,182326
14489,4798,89,1,112064
14490,4798,415,3,236534
14491,4799,341,1,91691
14492,4799,397,2,141597
14493,4799,397,1,17279
14494,4799,6,1,212652
14495,4799,427,2,143168
14496,4800,340,3,188589
14497,4801,398,2,99531
14498,4801,208,3,67385
14499,4801,131,3,78981
14500,4801,316,1,191490
14501,4801,439,1,135895
14502,4802,179,1,79090
14503,4802,286,3,65913
14504,4802,472,1,237266
14505,4802,312,1,118514
14506,4802,372,1,248309
14507,4803,433,2,135664
14508,4803,402,1,78643
14509,4803,25,2,155815
14510,4803,428,3,167183
14511,4804,71,3,23708
14512,4804,481,3,26313
14513,4805,340,2,25551
14514,4805,461,2,121467
14515,4805,341,1,34249
14516,4805,4,1,77577
14517,4806,90,1,243230
14518,4807,447,1,117492
14519,4807,34,2,84501
14520,4807,164,2,201405
14521,4807,134,1,127184
14522,4808,34,3,74301
14523,4808,328,3,4511
14524,4808,10,1,10410
14525,4808,385,1,232762
14526,4808,423,1,62680
14527,4809,31,3,170296
14528,4809,87,3,33784
14529,4810,423,3,157342
14530,4810,10,2,243047
14531,4810,5,1,27550
14532,4811,428,3,152610
14533,4811,83,1,96120
14534,4812,443,3,233645
14535,4812,40,3,42320
14536,4812,239,2,249163
14537,4812,76,2,78651
14538,4812,128,3,120516
14539,4813,487,2,87489
14540,4813,194,1,138714
14541,4813,375,3,234177
14542,4813,471,2,114746
14543,4814,294,1,100859
14544,4814,463,3,169530
14545,4814,280,3,220202
14546,4814,101,1,242102
14547,4814,204,2,165801
14548,4815,159,2,234725
14549,4815,23,3,157809
14550,4815,54,2,138094
14551,4815,237,3,183257
14552,4816,309,1,185804
14553,4817,386,1,229939
14554,4817,262,1,61400
14555,4817,483,3,235784
14556,4817,68,3,101533
14557,4817,178,2,34795
14558,4818,241,3,169476
14559,4818,412,3,102247
14560,4818,279,1,38550
14561,4818,194,2,110853
14562,4818,350,3,155114
14563,4819,198,3,224726
14564,4820,433,3,231669
14565,4820,81,3,190985
14566,4820,235,2,179699
14567,4820,14,3,222839
14568,4820,258,3,114235
14569,4821,182,2,244232
14570,4821,464,2,245830
14571,4821,276,3,114206
14572,4821,191,3,120943
14573,4822,340,2,160407
14574,4822,466,2,131566
14575,4822,223,2,59083
14576,4822,355,3,210694
14577,4823,9,1,239571
14578,4823,237,2,11911
14579,4823,375,2,140488
14580,4823,69,1,174876
14581,4823,375,1,207561
14582,4824,121,1,151355
14583,4824,123,2,125585
14584,4824,396,2,184197
14585,4824,48,3,191454
14586,4825,223,2,150427
14587,4825,257,2,216889
14588,4826,230,1,120114
14589,4826,126,3,217715
14590,4826,279,2,71555
14591,4827,2,3,197885
14592,4827,387,2,43739
14593,4827,42,2,233121
14594,4827,481,1,38467
14595,4828,128,1,3794
14596,4829,264,2,181373
14597,4829,287,3,46896
14598,4829,410,3,136147
14599,4830,455,1,46093
14600,4830,366,3,44006
14601,4830,302,3,217125
14602,4830,178,2,206743
14603,4830,385,2,107425
14604,4831,388,1,17459
14605,4831,263,3,143897
14606,4831,111,2,216439
14607,4831,351,1,117986
14608,4831,307,3,155597
14609,4832,427,3,179241
14610,4833,402,3,5661
14611,4833,214,1,52394
14612,4833,351,3,173191
14613,4833,43,2,197218
14614,4833,145,1,205618
14615,4834,151,3,23640
14616,4834,289,2,84338
14617,4834,458,2,3800
14618,4835,498,2,144881
14619,4835,381,2,130923
14620,4835,64,1,187355
14621,4835,226,1,79846
14622,4835,313,3,168475
14623,4836,425,3,101862
14624,4836,123,2,55963
14625,4836,217,2,220677
14626,4837,497,3,68696
14627,4838,214,1,168449
14628,4839,494,2,49792
14629,4839,137,1,135500
14630,4839,311,2,45979
14631,4839,287,3,132101
14632,4840,43,3,67642
14633,4841,434,1,100566
14634,4841,448,2,114108
14635,4842,32,1,180449
14636,4842,444,3,23086
14637,4842,262,2,34134
14638,4842,238,1,4902
14639,4843,403,2,190645
14640,4843,313,3,213267
14641,4843,307,1,190806
14642,4844,244,1,241565
14643,4845,444,3,147263
14644,4845,479,3,8859
14645,4845,77,1,23649
14646,4845,125,1,148556
14647,4845,299,3,107225
14648,4846,161,1,53017
14649,4847,198,1,230552
14650,4847,473,3,26561
14651,4847,243,1,80427
14652,4848,481,2,238700
14653,4849,467,1,76092
14654,4849,209,2,98476
14655,4849,154,2,25515
14656,4850,491,1,228280
14657,4850,106,2,98466
14658,4851,39,2,211093
14659,4851,387,2,198558
14660,4851,318,1,94472
14661,4851,336,2,109475
14662,4851,100,1,183946
14663,4852,196,1,63999
14664,4852,263,2,190428
14665,4853,261,2,90234
14666,4853,10,1,120035
14667,4853,480,2,71658
14668,4854,167,1,238747
14669,4854,412,2,225090
14670,4855,33,3,25972
14671,4856,188,1,107233
14672,4856,133,2,8159
14673,4856,414,2,173730
14674,4856,223,3,114936
14675,4857,249,3,166856
14676,4857,51,1,72400
14677,4857,34,2,211864
14678,4857,176,1,74837
14679,4858,281,2,75012
14680,4858,395,3,19994
14681,4858,351,2,59642
14682,4859,470,1,152616
14683,4859,9,3,72595
14684,4859,101,2,195642
14685,4860,427,3,75689
14686,4861,486,2,248950
14687,4862,307,1,160561
14688,4862,365,2,169980
14689,4863,187,1,207383
14690,4863,463,1,40953
14691,4863,470,2,25490
14692,4863,26,1,81440
14693,4864,336,3,30186
14694,4864,444,1,115528
14695,4864,393,2,200358
14696,4864,121,3,72541
14697,4864,388,2,189469
14698,4865,376,3,150040
14699,4866,295,1,172636
14700,4867,186,1,246746
14701,4868,49,2,228135
14702,4868,109,1,151517
14703,4868,347,3,249969
14704,4868,78,3,66930
14705,4868,419,2,36312
14706,4869,299,1,38152
14707,4869,447,3,115327
14708,4869,185,2,198766
14709,4870,57,3,229182
14710,4871,87,3,79828
14711,4871,294,3,31348
14712,4871,72,3,204667
14713,4871,381,1,3681
14714,4871,453,1,115095
14715,4872,446,1,201745
14716,4872,273,1,137305
14717,4873,467,3,166209
14718,4873,88,2,98434
14719,4874,213,2,152558
14720,4875,253,2,107852
14721,4876,350,3,153231
14722,4877,5,2,165573
14723,4877,415,1,27874
14724,4877,242,1,163678
14725,4877,486,1,65166
14726,4878,485,3,88529
14727,4878,290,1,68249
14728,4879,186,1,24579
14729,4879,464,2,67811
14730,4880,222,1,189606
14731,4880,387,3,227985
14732,4880,236,3,38988
14733,4881,182,3,220311
14734,4881,325,1,205223
14735,4881,140,3,246678
14736,4882,295,2,30139
14737,4883,407,2,177359
14738,4883,255,1,201192
14739,4883,427,2,147339
14740,4884,273,3,162879
14741,4884,276,1,23321
14742,4885,334,1,79080
14743,4885,147,2,146497
14744,4885,83,1,107904
14745,4885,100,2,37123
14746,4885,307,2,4024
14747,4886,268,2,226680
14748,4886,329,2,171783
14749,4887,450,1,40096
14750,4887,498,3,45566
14751,4887,112,1,39220
14752,4887,130,1,227415
14753,4888,103,2,231252
14754,4888,285,3,59318
14755,4888,202,3,198590
14756,4888,41,1,92235
14757,4889,54,2,92746
14758,4889,70,3,206910
14759,4889,249,3,76430
14760,4890,178,3,4946
14761,4890,143,2,125053
14762,4890,145,3,26665
14763,4890,227,2,84837
14764,4891,140,2,23436
14765,4891,2,2,123125
14766,4892,154,3,194922
14767,4892,18,2,184245
14768,4892,165,1,201092
14769,4892,180,1,49292
14770,4892,297,1,168690
14771,4893,138,2,222107
14772,4893,138,3,143929
14773,4894,143,3,101096
14774,4894,61,3,156938
14775,4895,164,1,200523
14776,4895,282,3,185810
14777,4895,310,2,129568
14778,4896,473,2,132525
14779,4896,70,3,145539
14780,4896,402,1,198006
14781,4897,343,2,10232
14782,4897,467,2,114022
14783,4897,92,2,210540
14784,4898,54,3,115407
14785,4899,96,1,81841
14786,4899,100,3,221298
14787,4900,228,1,70907
14788,4900,314,2,146640
14789,4900,475,2,46257
14790,4900,145,3,68620
14791,4901,495,1,115630
14792,4901,60,2,48061
14793,4901,474,3,231458
14794,4901,388,3,180834
14795,4901,122,1,87599
14796,4902,282,1,193877
14797,4902,27,3,227220
14798,4902,25,3,49031
14799,4902,11,3,127238
14800,4903,438,1,158705
14801,4903,257,3,238308
14802,4903,94,1,12439
14803,4903,298,1,96432
14804,4903,91,3,33151
14805,4904,332,3,213117
14806,4905,141,1,54257
14807,4905,326,2,180926
14808,4905,133,2,151085
14809,4905,42,1,16012
14810,4905,374,1,131423
14811,4906,67,3,224740
14812,4906,492,3,5944
14813,4906,86,2,25783
14814,4906,12,1,211475
14815,4906,345,1,47400
14816,4907,307,3,245350
14817,4907,409,1,224233
14818,4907,185,2,152992
14819,4907,500,3,220120
14820,4908,461,3,67915
14821,4908,171,3,184220
14822,4908,415,3,177970
14823,4908,129,1,47259
14824,4908,221,1,63825
14825,4909,431,1,81551
14826,4909,26,3,4164
14827,4910,243,3,11417
14828,4910,7,1,129135
14829,4910,396,3,30293
14830,4910,252,1,209299
14831,4911,26,2,145106
14832,4911,168,1,79988
14833,4911,196,1,135710
14834,4912,457,3,211718
14835,4912,300,2,218440
14836,4912,295,1,179856
14837,4912,26,3,88607
14838,4912,60,2,25089
14839,4913,72,3,228473
14840,4913,262,2,243224
14841,4914,493,1,8645
14842,4914,494,3,155929
14843,4914,320,3,122725
14844,4914,495,3,78957
14845,4915,144,1,29948
14846,4915,399,2,31830
14847,4915,192,3,238421
14848,4915,32,1,109366
14849,4915,152,3,191917
14850,4916,128,2,35986
14851,4916,357,2,163869
14852,4916,345,3,206746
14853,4916,11,1,41270
14854,4917,309,3,114692
14855,4917,260,2,139613
14856,4917,354,1,73535
14857,4918,358,1,150946
14858,4918,477,3,183279
14859,4919,277,3,114775
14860,4919,322,2,22505
14861,4919,172,2,249296
14862,4919,337,1,215193
14863,4920,354,2,179464
14864,4920,318,3,201926
14865,4920,460,2,213553
14866,4920,249,1,209475
14867,4920,298,2,118164
14868,4921,27,1,125612
14869,4921,46,3,215929
14870,4921,43,3,171875
14871,4921,361,3,244453
14872,4922,119,2,52455
14873,4923,206,1,239646
14874,4923,179,3,41940
14875,4924,321,2,50065
14876,4925,137,1,91711
14877,4925,386,3,25716
14878,4926,165,3,192164
14879,4926,477,3,172271
14880,4926,223,2,67907
14881,4927,338,3,74326
14882,4928,278,2,17803
14883,4928,193,1,19855
14884,4929,156,1,227987
14885,4929,462,1,32471
14886,4929,433,3,139821
14887,4930,318,2,163384
14888,4930,132,3,188983
14889,4930,458,1,166567
14890,4930,76,3,189113
14891,4930,198,2,179007
14892,4931,172,1,127744
14893,4931,106,1,106262
14894,4931,335,2,113899
14895,4931,157,3,34453
14896,4931,143,1,26119
14897,4932,404,2,239263
14898,4932,136,1,203412
14899,4933,359,1,151588
14900,4934,30,1,219472
14901,4934,56,1,238169
14902,4934,210,1,148550
14903,4934,85,1,74749
14904,4934,429,2,64656
14905,4935,197,2,205653
14906,4935,136,3,218753
14907,4936,42,3,137700
14908,4936,312,3,175054
14909,4936,257,1,171226
14910,4937,250,3,174422
14911,4937,340,2,228106
14912,4937,167,1,120999
14913,4937,307,1,93794
14914,4937,146,1,108042
14915,4938,286,1,236964
14916,4938,329,1,73705
14917,4938,188,3,190093
14918,4938,132,3,158839
14919,4938,105,1,77351
14920,4939,140,1,140497
14921,4939,24,3,233276
14922,4939,36,1,4504
14923,4939,214,3,88425
14924,4939,206,3,144802
14925,4940,309,3,186899
14926,4941,97,1,25481
14927,4941,204,2,157429
14928,4942,200,2,78513
14929,4942,9,3,65299
14930,4943,229,2,3763
14931,4944,289,3,151604
14932,4944,14,3,115888
14933,4944,143,1,138238
14934,4945,31,2,120287
14935,4946,30,3,30409
14936,4947,320,2,99868
14937,4947,51,1,213895
14938,4947,412,2,161678
14939,4947,84,1,144638
14940,4948,169,1,192876
14941,4948,256,2,154838
14942,4948,140,2,184030
14943,4948,183,3,142718
14944,4949,305,1,25306
14945,4949,269,2,230465
14946,4950,198,3,190908
14947,4950,171,2,234836
14948,4950,290,1,70046
14949,4950,471,2,136704
14950,4951,407,1,204578
14951,4952,265,3,137733
14952,4952,375,1,4894
14953,4952,241,3,244825
14954,4952,409,3,197372
14955,4953,448,2,187821
14956,4953,322,3,65467
14957,4953,91,1,24213
14958,4953,307,2,13437
14959,4953,322,1,8997
14960,4954,322,3,34632
14961,4954,238,3,114102
14962,4954,66,1,191313
14963,4954,89,2,90927
14964,4955,279,1,25245
14965,4955,332,3,190887
14966,4955,428,3,173466
14967,4955,60,1,196390
14968,4955,226,2,112739
14969,4956,452,2,226160
14970,4957,280,1,120924
14971,4958,441,2,84542
14972,4958,65,2,104982
14973,4958,240,2,208308
14974,4958,359,1,19016
14975,4958,131,3,39422
14976,4959,312,2,234131
14977,4959,211,2,133273
14978,4959,48,1,91764
14979,4960,153,2,145885
14980,4960,155,2,151944
14981,4960,341,2,25996
14982,4961,201,1,69654
14983,4961,294,3,7676
14984,4961,497,1,220552
14985,4961,338,3,72372
14986,4961,15,3,233276
14987,4962,490,1,90747
14988,4962,156,3,81826
14989,4962,160,3,113828
14990,4962,88,3,197914
14991,4962,473,2,40925
14992,4963,216,2,67530
14993,4964,463,3,122734
14994,4964,419,3,59909
14995,4964,407,3,234955
14996,4964,407,3,15623
14997,4964,235,2,105334
14998,4965,249,2,186912
14999,4965,78,2,171890
15000,4965,153,1,6697
15001,4965,496,1,30207
15002,4966,247,3,158641
15003,4966,253,1,109006
15004,4966,472,2,208415
15005,4967,34,1,37330
15006,4967,143,2,201470
15007,4967,30,2,117730
15008,4967,282,1,117179
15009,4967,115,2,14172
15010,4968,216,3,137106
15011,4968,25,1,152112
15012,4968,72,1,123460
15013,4968,62,2,111823
15014,4968,88,1,227538
15015,4969,331,1,96880
15016,4969,93,2,3320
15017,4969,44,2,167950
15018,4969,491,2,48455
15019,4969,440,2,92997
15020,4970,259,1,222642
15021,4970,460,1,36337
15022,4970,406,2,28844
15023,4971,172,3,211190
15024,4971,134,1,219288
15025,4972,472,1,24556
15026,4972,344,3,36557
15027,4972,110,1,172374
15028,4972,397,1,171727
15029,4973,27,1,88012
15030,4974,23,2,220581
15031,4974,446,3,107610
15032,4975,376,2,7475
15033,4975,400,2,27613
15034,4975,279,3,211760
15035,4975,191,1,63935
15036,4976,390,1,92160
15037,4977,152,3,135930
15038,4977,113,2,225857
15039,4977,213,1,223301
15040,4977,481,3,148633
15041,4978,174,1,182945
15042,4978,55,3,70800
15043,4978,278,1,65325
15044,4978,194,2,150511
15045,4979,57,2,42350
15046,4979,421,3,231191
15047,4980,213,2,98379
15048,4980,488,3,125373
15049,4980,385,1,102144
15050,4980,197,1,173253
15051,4980,314,1,191391
15052,4981,107,1,45200
15053,4982,223,3,189886
15054,4983,24,2,3818
15055,4983,49,3,43879
15056,4983,446,1,221056
15057,4983,359,2,91137
15058,4983,251,2,215983
15059,4984,460,1,214076
15060,4985,52,1,30221
15061,4985,279,3,52921
15062,4985,493,3,54126
15063,4986,8,3,23434
15064,4986,241,3,189997
15065,4986,38,3,239332
15066,4987,137,3,188895
15067,4987,176,3,98867
15068,4987,452,2,237751
15069,4988,378,2,246253
15070,4988,298,3,101780
15071,4988,78,2,55856
15072,4988,211,2,221440
15073,4989,53,2,35202
15074,4990,23,1,82972
15075,4990,500,2,183870
15076,4991,355,2,35018
15077,4991,324,2,92334
15078,4991,195,2,229159
15079,4991,415,3,192036
15080,4992,107,1,15401
15081,4992,479,1,51474
15082,4993,92,1,63547
15083,4993,496,2,27002
15084,4993,207,2,84556
15085,4994,112,3,194417
15086,4994,99,3,212565
15087,4995,470,1,215622
15088,4995,307,3,165583
15089,4995,232,3,197956
15090,4996,470,1,20317
15091,4996,36,2,37992
15092,4997,83,2,200121
15093,4997,433,1,222790
15094,4997,407,3,247095
15095,4997,349,3,58657
15096,4997,372,1,113538
15097,4998,220,3,70282
15098,4998,65,1,169297
15099,4998,488,3,186081
15100,4998,404,1,193760
15101,4999,256,3,229253
15102,5000,39,1,23392
15103,5000,21,3,230646
15104,5001,16,3,203797
15105,5002,201,1,15596
15106,5002,421,2,51742
15107,5002,332,1,84615
15108,5003,175,2,238531
15109,5003,214,3,215537
15110,5003,206,3,93806
15111,5003,46,1,55490
15112,5003,281,3,96930
15113,5004,242,3,168911
15114,5004,93,1,123422
15115,5005,118,3,240460
15116,5005,94,3,160396
15117,5005,5,1,92269
15118,5005,405,1,50548
15119,5005,158,2,141622
15120,5006,279,1,131900
15121,5006,396,2,159911
15122,5006,419,3,189346
15123,5006,224,2,124281
15124,5006,243,2,85432
15125,5007,110,3,95407
15126,5007,493,3,46042
15127,5007,284,3,29217
15128,5008,217,1,202901
15129,5008,38,1,231994
15130,5008,336,2,92784
15131,5009,133,2,71586
15132,5009,298,3,181369
15133,5010,486,1,109485
15134,5011,373,3,72563
15135,5012,279,3,34599
15136,5012,286,1,41010
15137,5012,84,1,171535
15138,5012,366,2,181002
15139,5013,325,3,212275
15140,5013,149,2,122039
15141,5013,404,3,211806
15142,5014,275,2,140693
15143,5014,182,3,106567
15144,5014,399,3,210372
15145,5015,155,2,24070
15146,5015,359,2,49431
15147,5015,61,3,99463
15148,5016,72,3,197756
15149,5016,301,1,70298
15150,5016,68,2,191193
15151,5016,29,2,19833
15152,5017,104,3,25365
15153,5017,139,1,239854
15154,5018,67,2,108701
15155,5018,403,2,176834
15156,5018,204,1,249894
15157,5018,393,1,58459
15158,5018,376,3,95168
15159,5019,136,2,196931
15160,5019,474,3,244312
15161,5019,76,2,192895
15162,5020,399,1,222143
15163,5020,107,2,48296
15164,5020,430,1,219033
15165,5020,212,2,118710
15166,5020,327,3,60079
15167,5021,484,3,180310
15168,5022,288,1,66228
15169,5022,437,3,163397
15170,5022,372,1,69932
15171,5022,205,3,106582
15172,5023,27,3,128534
15173,5023,176,1,150630
15174,5024,419,3,25862
15175,5025,488,1,146918
15176,5025,478,1,138527
15177,5025,479,3,150962
15178,5025,422,1,136715
15179,5025,431,3,58251
15180,5026,7,2,64926
15181,5026,319,3,82531
15182,5026,273,3,249241
15183,5027,174,1,98222
15184,5027,19,2,136545
15185,5027,61,2,27621
15186,5028,136,2,37894
15187,5029,497,3,90469
15188,5029,203,3,109687
15189,5029,83,1,126071
15190,5029,479,3,200535
15191,5030,475,1,179924
15192,5030,237,3,49439
15193,5030,159,1,217439
15194,5030,259,1,239135
15195,5031,138,2,110357
15196,5031,445,2,24832
15197,5031,364,2,158391
15198,5032,232,2,56373
15199,5032,333,1,21268
15200,5032,152,2,103906
15201,5032,384,1,66992
15202,5032,279,2,87265
15203,5033,146,2,212640
15204,5033,2,1,35797
15205,5033,336,1,39645
15206,5034,465,3,183024
15207,5035,332,3,80836
15208,5035,287,1,56601
15209,5035,41,1,17068
15210,5035,492,2,232637
15211,5035,311,1,17657
15212,5036,294,3,164909
15213,5036,365,1,9239
15214,5036,290,3,42848
15215,5036,335,1,42724
15216,5036,365,1,46233
15217,5037,450,1,215182
15218,5037,256,2,109832
15219,5037,469,3,117994
15220,5038,420,3,108868
15221,5039,104,3,146520
15222,5039,82,3,46157
15223,5039,194,3,110154
15224,5039,230,2,18824
15225,5039,351,1,177649
15226,5040,307,3,129053
15227,5041,114,2,184089
15228,5041,437,2,155131
15229,5041,338,2,51571
15230,5041,188,3,220353
15231,5042,180,3,7776
15232,5042,375,1,39993
15233,5042,47,1,98484
15234,5042,171,1,16578
15235,5042,61,1,91630
15236,5043,130,3,55045
15237,5043,222,3,70751
15238,5044,220,3,61367
15239,5044,239,1,114723
15240,5044,244,3,89051
15241,5044,469,2,81234
15242,5045,12,1,168107
15243,5045,45,2,138009
15244,5045,90,1,34331
15245,5046,318,3,71253
15246,5047,488,3,132442
15247,5047,93,1,236239
15248,5047,441,2,101298
15249,5048,117,1,29430
15250,5048,204,3,196264
15251,5048,333,3,223154
15252,5049,451,2,86154
15253,5049,1,1,104583
15254,5049,422,3,77748
15255,5050,8,2,140063
15256,5050,418,1,193648
15257,5050,201,1,124263
15258,5051,77,3,134830
15259,5051,145,3,154153
15260,5052,492,3,42264
15261,5052,407,3,219623
15262,5053,325,3,194587
15263,5053,365,3,109512
15264,5053,449,2,135497
15265,5053,297,3,6811
15266,5053,51,1,107835
15267,5054,482,3,50192
15268,5054,272,2,77736
15269,5054,489,2,195481
15270,5055,17,2,48791
15271,5055,339,1,198770
15272,5056,53,2,230576
15273,5056,485,1,116290
15274,5056,425,1,174077
15275,5056,228,1,123718
15276,5057,255,2,187929
15277,5057,72,1,14817
15278,5058,28,1,173349
15279,5058,318,2,213737
15280,5058,403,1,235400
15281,5059,292,3,62452
15282,5059,309,2,127173
15283,5059,376,3,137374
15284,5059,433,1,15360
15285,5060,261,2,156537
15286,5060,52,2,205452
15287,5060,306,1,197290
15288,5061,443,2,47737
15289,5061,452,2,148786
15290,5061,388,2,140026
15291,5062,325,1,83822
15292,5062,54,2,133923
15293,5062,496,1,71230
15294,5063,349,3,228322
15295,5064,238,2,216595
15296,5064,296,2,225062
15297,5064,403,1,87742
15298,5064,358,2,162875
15299,5064,302,1,38075
15300,5065,59,3,55305
15301,5065,234,3,204300
15302,5065,299,1,167771
15303,5065,33,2,148404
15304,5065,269,2,179763
15305,5066,158,3,128223
15306,5067,354,1,63229
15307,5067,6,3,184294
15308,5067,477,3,84229
15309,5067,242,3,159334
15310,5068,157,1,239920
15311,5069,336,3,51751
15312,5069,393,3,82161
15313,5069,71,2,233532
15314,5070,252,2,75918
15315,5070,53,2,91113
15316,5070,124,2,76380
15317,5070,470,2,195671
15318,5071,391,2,148702
15319,5071,176,2,56995
15320,5071,351,2,29562
15321,5071,194,2,65011
15322,5072,35,3,188048
15323,5072,59,1,109121
15324,5072,413,3,99745
15325,5072,301,2,233397
15326,5073,160,1,240385
15327,5073,254,1,115794
15328,5074,253,2,131631
15329,5074,281,1,85446
15330,5074,209,3,68016
15331,5074,140,3,196885
15332,5074,105,1,88104
15333,5075,6,1,226357
15334,5076,14,1,175497
15335,5077,268,1,184830
15336,5077,61,2,152844
15337,5077,342,1,73742
15338,5077,40,1,25239
15339,5077,46,3,36879
15340,5078,413,1,172593
15341,5079,416,2,125530
15342,5079,133,3,149826
15343,5079,48,2,182973
15344,5079,244,3,117345
15345,5080,302,2,235290
15346,5081,97,3,17809
15347,5081,96,3,20757
15348,5082,132,2,213676
15349,5082,356,3,43399
15350,5083,439,2,199485
15351,5083,5,3,9573
15352,5083,384,2,14324
15353,5084,93,2,138633
15354,5084,330,2,120601
15355,5084,138,3,53613
15356,5084,210,3,78524
15357,5084,84,2,74961
15358,5085,347,2,180981
15359,5085,237,1,48150
15360,5086,320,1,167964
15361,5086,164,3,79604
15362,5086,205,2,117392
15363,5086,311,3,37496
15364,5087,248,3,48680
15365,5088,236,1,37482
15366,5088,402,1,186707
15367,5088,60,3,247328
15368,5088,268,3,117733
15369,5088,500,1,136371
15370,5089,483,3,66132
15371,5089,107,2,200893
15372,5089,376,2,94856
15373,5089,119,3,118203
15374,5090,448,1,146900
15375,5090,89,3,237244
15376,5090,335,1,183408
15377,5091,489,3,191558
15378,5091,165,2,186619
15379,5092,257,1,39285
15380,5092,286,2,76007
15381,5092,1,1,121157
15382,5092,265,1,113073
15383,5092,355,1,175758
15384,5093,283,3,241077
15385,5093,142,3,238092
15386,5093,152,1,182477
15387,5093,449,3,234124
15388,5094,414,2,160146
15389,5094,29,2,78063
15390,5094,234,2,24481
15391,5095,121,2,168932
15392,5095,311,1,108066
15393,5095,458,3,7691
15394,5096,11,3,204922
15395,5096,410,1,68307
15396,5096,350,3,41418
15397,5096,6,3,7267
15398,5097,350,3,48164
15399,5098,242,3,5244
15400,5098,216,3,129280
15401,5098,375,3,39417
15402,5098,321,2,113607
15403,5098,161,3,85186
15404,5099,3,3,41651
15405,5099,77,1,47574
15406,5100,66,3,146549
15407,5101,205,3,8473
15408,5102,407,2,217851
15409,5102,275,1,205791
15410,5103,368,1,62675
15411,5103,86,2,40653
15412,5104,157,2,39224
15413,5104,138,1,238566
15414,5105,436,1,138200
15415,5105,110,3,140636
15416,5105,479,3,177978
15417,5105,42,2,201559
15418,5106,300,3,158941
15419,5106,139,3,248790
15420,5106,343,1,178756
15421,5106,85,1,182768
15422,5106,490,1,36267
15423,5107,258,3,81930
15424,5107,218,2,34316
15425,5108,299,3,119577
15426,5108,42,1,136252
15427,5108,363,1,203824
15428,5108,261,2,54591
15429,5108,76,1,65885
15430,5109,229,3,86363
15431,5109,367,3,227248
15432,5110,42,2,93371
15433,5110,339,2,219375
15434,5111,132,2,37400
15435,5111,80,2,10310
15436,5111,366,1,231928
15437,5112,265,3,243749
15438,5112,349,3,165048
15439,5112,253,2,205446
15440,5113,85,1,175393
15441,5113,176,3,182018
15442,5113,441,2,55596
15443,5114,112,2,69339
15444,5115,441,2,172804
15445,5115,27,3,58580
15446,5115,402,2,223159
15447,5115,138,1,41026
15448,5115,376,1,200069
15449,5116,205,3,4161
15450,5117,127,1,170525
15451,5117,487,2,130798
15452,5117,125,2,198733
15453,5117,341,2,129611
15454,5117,390,2,136103
15455,5118,298,3,118806
15456,5118,464,2,27543
15457,5118,373,3,241998
15458,5119,240,1,62319
15459,5119,120,2,61296
15460,5119,257,1,133761
15461,5120,495,1,51325
15462,5120,127,3,192626
15463,5120,477,3,158220
15464,5120,469,2,207820
15465,5120,346,1,88595
15466,5121,305,3,78876
15467,5121,348,2,102566
15468,5121,391,1,163411
15469,5121,87,2,249182
15470,5122,62,1,197808
15471,5122,347,1,123957
15472,5122,311,3,108071
15473,5122,80,2,144809
15474,5122,19,3,212078
15475,5123,181,1,44915
15476,5123,135,3,37820
15477,5123,387,2,88910
15478,5123,219,1,231085
15479,5123,231,3,67342
15480,5124,78,1,23675
15481,5124,244,3,184748
15482,5124,426,1,19683
15483,5124,58,2,87195
15484,5125,171,3,105617
15485,5125,233,2,231720
15486,5125,151,2,67958
15487,5126,58,1,236286
15488,5126,215,2,190556
15489,5126,156,2,71268
15490,5127,405,3,210143
15491,5127,261,3,14129
15492,5127,403,3,131700
15493,5127,486,1,186760
15494,5127,205,2,167596
15495,5128,266,3,189560
15496,5128,264,1,64614
15497,5128,10,1,78069
15498,5128,385,3,225493
15499,5129,113,3,180310
15500,5129,374,1,244132
15501,5130,287,1,61813
